,image_name,Good,Usable,Reject
3969,18820_right.jpeg,0.9875823,0.00996134,0.008272447
3970,18821_left.jpeg,0.9875886,0.009964209,0.008268251
3971,18821_right.jpeg,0.9875894,0.009964054,0.008267839
3972,1883_left.jpeg,0.9872944,0.01025314,0.008213818
3973,1883_right.jpeg,0.9875793,0.009975354,0.008266882
3974,18830_right.jpeg,0.9875514,0.009984456,0.008282228
3975,18831_left.jpeg,0.9866666,0.0108275255,0.008149436
3976,18833_left.jpeg,0.98628694,0.011106271,0.008366865
3977,18833_right.jpeg,0.9875907,0.009965338,0.008266362
3978,18834_left.jpeg,0.9859709,0.010963144,0.008279265
3979,18834_right.jpeg,0.98753786,0.010011284,0.0082602855
3980,18839_right.jpeg,0.03345476,0.9028473,0.10096603
3981,18843_left.jpeg,0.987591,0.009964976,0.008266459
3982,18844_left.jpeg,0.98759115,0.00996483,0.008266432
3983,18844_right.jpeg,0.98755425,0.009990685,0.008278023
3984,18848_left.jpeg,0.987591,0.009964708,0.008266541
3985,18851_left.jpeg,0.98758626,0.0099688675,0.00826723
3986,18852_right.jpeg,0.042761117,0.94894475,0.052667964
3987,18858_left.jpeg,0.9875737,0.009982223,0.00826277
3988,18858_right.jpeg,0.9875892,0.009966693,0.008266378
3989,18868_left.jpeg,0.060731094,0.9240225,0.05267798
3990,18869_left.jpeg,0.98759127,0.009964849,0.008266393
3991,18869_right.jpeg,0.93574524,0.04797243,0.01872286
3992,18872_left.jpeg,0.98759127,0.009964849,0.008266389
3993,18872_right.jpeg,0.98759127,0.009964849,0.008266385
3994,18873_left.jpeg,0.987591,0.009965074,0.0082663465
3995,18878_left.jpeg,0.028647294,0.5283094,0.40573403
3996,18878_right.jpeg,0.27585906,0.3140527,0.09635228
3997,18885_left.jpeg,0.98759127,0.009964839,0.008266401
3998,18885_right.jpeg,0.9875802,0.0099660065,0.008271974
3999,18887_left.jpeg,0.31349918,0.73271734,0.012235932
4000,18887_right.jpeg,0.9875908,0.009965074,0.008266448
4001,18890_left.jpeg,0.024680912,0.03893783,0.9543465
4002,18895_right.jpeg,0.039545786,0.9341535,0.06954738
4003,18897_right.jpeg,0.026712816,0.1255305,0.85428804
4004,18906_left.jpeg,0.024662785,0.038930953,0.95440376
4005,18906_right.jpeg,0.02466032,0.038934343,0.95440704
4006,1891_left.jpeg,0.9875882,0.009967587,0.008265694
4007,1891_right.jpeg,0.9872427,0.010283612,0.008243915
4008,18917_left.jpeg,0.98759127,0.009964849,0.008266385
4009,18917_right.jpeg,0.9875908,0.009964727,0.0082666585
4010,18925_left.jpeg,0.03920811,0.939501,0.06563399
4011,18932_right.jpeg,0.9875494,0.010008089,0.008247441
4012,18936_left.jpeg,0.98759127,0.009964858,0.008266382
4013,18936_right.jpeg,0.98759127,0.009964839,0.008266398
4014,18937_right.jpeg,0.046842273,0.94587266,0.050433654
4015,1894_left.jpeg,0.987581,0.009974496,0.008265597
4016,1894_right.jpeg,0.98758614,0.009965996,0.008268481
4017,18940_left.jpeg,0.9875908,0.009965107,0.008266495
4018,18940_right.jpeg,0.98759055,0.009965413,0.008266385
4019,18949_right.jpeg,0.8779252,0.1207405,0.008456104
4020,18952_left.jpeg,0.98759115,0.009964895,0.008266405
4021,18952_right.jpeg,0.98759127,0.009964843,0.008266393
4022,18955_left.jpeg,0.024657452,0.03893768,0.95440954
4023,18956_right.jpeg,0.98596233,0.011128671,0.008588997
4024,1896_left.jpeg,0.9875814,0.009973367,0.008266354
4025,1896_right.jpeg,0.9869518,0.010508742,0.008256294
4026,18961_left.jpeg,0.9875865,0.0099684335,0.008266499
4027,18961_right.jpeg,0.98759115,0.00996483,0.008266441
4028,18964_left.jpeg,0.98759043,0.009965738,0.008265909
4029,18967_left.jpeg,0.98758906,0.009966947,0.008266151
4030,18967_right.jpeg,0.98758066,0.009975297,0.008265069
4031,18969_left.jpeg,0.023236103,0.3355125,0.6462931
4032,1897_right.jpeg,0.98758197,0.0099681085,0.008270397
4033,18977_right.jpeg,0.98421115,0.009770257,0.010209768
4034,18983_right.jpeg,0.9875823,0.009973221,0.008265979
4035,18985_right.jpeg,0.98713404,0.010376909,0.008244636
4036,1899_right.jpeg,0.024790151,0.039682336,0.9535096
4037,18990_left.jpeg,0.98759055,0.009964402,0.008266859
4038,18990_right.jpeg,0.98759127,0.009964843,0.008266389
4039,18992_left.jpeg,0.98759115,0.009964934,0.008266374
4040,18992_right.jpeg,0.98759043,0.009965404,0.008266358
4041,18994_left.jpeg,0.024801988,0.039252467,0.9537352
4042,18994_right.jpeg,0.024680525,0.04387684,0.9499506
4043,18996_left.jpeg,0.024658445,0.038940202,0.9544056
4044,18997_left.jpeg,0.025835352,0.08619872,0.91775024
4045,18997_right.jpeg,0.024735188,0.039082464,0.9541324
4046,18998_left.jpeg,0.98759127,0.009964849,0.008266385
4047,18998_right.jpeg,0.98759127,0.009964849,0.008266385
4048,19006_right.jpeg,0.98759115,0.00996482,0.008266432
4049,1901_left.jpeg,0.9875903,0.009965451,0.008266507
4050,19012_left.jpeg,0.987591,0.009964755,0.00826655
4051,19012_right.jpeg,0.9875903,0.009965742,0.008266241
4052,19019_left.jpeg,0.987503,0.010042077,0.008272588
4053,19019_right.jpeg,0.98759127,0.009964849,0.008266385
4054,19021_right.jpeg,0.9871142,0.010388897,0.0082840305
4055,19024_right.jpeg,0.9866638,0.010903125,0.008074169
4056,19027_right.jpeg,0.98758715,0.009968452,0.008266612
4057,19031_left.jpeg,0.9467229,0.041807275,0.016052298
4058,19031_right.jpeg,0.9596326,0.031716842,0.014089073
4059,19032_left.jpeg,0.02467816,0.038996544,0.95427847
4060,19032_right.jpeg,0.024671402,0.038977902,0.9543355
4061,19037_left.jpeg,0.7538609,0.17342289,0.017365742
4062,19039_right.jpeg,0.027950766,0.8448943,0.15771995
4063,19044_left.jpeg,0.9875825,0.009968641,0.00826987
4064,19044_right.jpeg,0.98759115,0.009964835,0.0082664285
4065,19051_right.jpeg,0.026334755,0.0650994,0.9208716
4066,19055_right.jpeg,0.039689824,0.9396696,0.060504798
4067,19058_left.jpeg,0.98759055,0.009965573,0.00826608
4068,19058_right.jpeg,0.98759127,0.009964849,0.008266385
4069,19065_left.jpeg,0.024660705,0.038930587,0.95440346
4070,19065_right.jpeg,0.9875909,0.009965094,0.0082663465
4071,19069_left.jpeg,0.98759127,0.009964849,0.008266385
4072,19069_right.jpeg,0.98759127,0.0099648535,0.008266385
4073,19072_left.jpeg,0.26599497,0.7043503,0.021904856
4074,19072_right.jpeg,0.8499644,0.12768592,0.013281996
4075,19074_left.jpeg,0.024673758,0.03901574,0.95431244
4076,19079_left.jpeg,0.024689179,0.038974002,0.954282
4077,19080_left.jpeg,0.98759127,0.009964843,0.008266398
4078,19080_right.jpeg,0.98759115,0.009964773,0.008266468
4079,19081_left.jpeg,0.98758125,0.009973414,0.008267398
4080,19081_right.jpeg,0.98752606,0.010011888,0.008278027
4081,19084_left.jpeg,0.9820395,0.014511098,0.009098023
4082,19084_right.jpeg,0.9814218,0.015476387,0.00816586
4083,19085_left.jpeg,0.9874555,0.01005889,0.008320569
4084,19085_right.jpeg,0.9875908,0.009965122,0.008266382
4085,19087_left.jpeg,0.024784822,0.039863527,0.9532152
4086,19089_left.jpeg,0.056315638,0.80590796,0.10539693
4087,19091_left.jpeg,0.07716923,0.9142664,0.03762274
4088,19094_left.jpeg,0.97999495,0.015334561,0.011321399
4089,19098_left.jpeg,0.9875908,0.009965107,0.008266468
4090,19098_right.jpeg,0.98759055,0.009965451,0.008266265
4091,191_left.jpeg,0.040267583,0.8892894,0.11090307
4092,19100_left.jpeg,0.92266375,0.012453811,0.07620673
4093,19101_left.jpeg,0.961266,0.009731232,0.033633027
4094,19106_left.jpeg,0.022526782,0.060949914,0.93837196
4095,19106_right.jpeg,0.024650931,0.04005577,0.95326626
4096,19109_left.jpeg,0.987583,0.009968858,0.0082695605
4097,19109_right.jpeg,0.9875907,0.00996492,0.008266628
4098,1911_left.jpeg,0.9875832,0.0099683255,0.008269201
4099,1911_right.jpeg,0.98708296,0.010394159,0.008340908
4100,19111_right.jpeg,0.024712183,0.03888568,0.9543102
4101,19118_left.jpeg,0.024728147,0.03910357,0.95412415
4102,19118_right.jpeg,0.9875909,0.009965122,0.008266342
4103,19119_left.jpeg,0.98759127,0.009964849,0.008266385
4104,19119_right.jpeg,0.9875908,0.009964777,0.008266643
4105,19125_right.jpeg,0.98726827,0.010064989,0.0084462175
4106,19126_left.jpeg,0.98759127,0.009964858,0.008266378
4107,19126_right.jpeg,0.987591,0.009964769,0.00826651
4108,19129_left.jpeg,0.9875874,0.009968504,0.008266065
4109,19129_right.jpeg,0.986328,0.011155212,0.008195736
4110,19133_left.jpeg,0.02468876,0.038902365,0.9543698
4111,19133_right.jpeg,0.02466373,0.03892807,0.9544028
4112,19138_right.jpeg,0.050975215,0.94223154,0.04737009
4113,19144_left.jpeg,0.9875745,0.009978859,0.008268102
4114,19148_left.jpeg,0.024781993,0.038935073,0.95410246
4115,19148_right.jpeg,0.02134685,0.07199931,0.93412626
4116,19150_right.jpeg,0.0246855,0.03890437,0.9543674
4117,19152_left.jpeg,0.97633505,0.020498117,0.00857226
4118,19153_left.jpeg,0.98759115,0.0099648675,0.008266405
4119,19153_right.jpeg,0.9875902,0.009965329,0.008266601
4120,19156_right.jpeg,0.025702922,0.2715765,0.7292472
4121,19159_left.jpeg,0.98751915,0.010028548,0.008262981
4122,19159_right.jpeg,0.98734623,0.010085554,0.008370629
4123,19164_left.jpeg,0.98759127,0.009964849,0.008266385
4124,19164_right.jpeg,0.98758954,0.00996529,0.00826719
4125,19165_right.jpeg,0.04358636,0.80619556,0.15355499
4126,19173_right.jpeg,0.023213465,0.049711492,0.946758
4127,1918_left.jpeg,0.987591,0.009964835,0.008266475
4128,19182_left.jpeg,0.98758054,0.009972787,0.008268927
4129,19182_right.jpeg,0.9875887,0.009966537,0.008267105
4130,19185_left.jpeg,0.98758847,0.009967869,0.008264857
4131,19194_left.jpeg,0.043541756,0.95008606,0.050814707
4132,19194_right.jpeg,0.040349554,0.9296659,0.07407787
4133,19195_left.jpeg,0.034283802,0.8255698,0.18597838
4134,19195_right.jpeg,0.042229082,0.9451487,0.055869758
4135,19196_left.jpeg,0.043372713,0.94976634,0.051245056
4136,19198_left.jpeg,0.02472679,0.038938314,0.9542269
4137,19203_left.jpeg,0.02469831,0.03905536,0.95418495
4138,19208_left.jpeg,0.98759043,0.009964505,0.008266929
4139,19208_right.jpeg,0.9875907,0.009964538,0.008266792
4140,19214_left.jpeg,0.98759127,0.009964849,0.008266385
4141,19214_right.jpeg,0.98759127,0.009964849,0.008266389
4142,19215_left.jpeg,0.024716832,0.038875543,0.95433724
4143,19215_right.jpeg,0.98473233,0.010356665,0.0098083075
4144,1922_left.jpeg,0.98759127,0.009964849,0.008266385
4145,1922_right.jpeg,0.98759127,0.0099648535,0.008266385
4146,19220_left.jpeg,0.29836524,0.7185873,0.022888176
4147,19228_right.jpeg,0.024606695,0.052987,0.9424272
4148,1923_left.jpeg,0.987575,0.009971183,0.008269509
4149,1923_right.jpeg,0.9875907,0.009965216,0.008266441
4150,19230_right.jpeg,0.9875887,0.009966156,0.00826705
4151,19232_right.jpeg,0.023385044,0.04981732,0.944199
4152,19233_right.jpeg,0.98758954,0.009966241,0.008266311
4153,19235_left.jpeg,0.98759127,0.009964849,0.008266389
4154,19235_right.jpeg,0.98759115,0.009964783,0.00826648
4155,19239_left.jpeg,0.024253301,0.047321547,0.9466883
4156,1924_left.jpeg,0.98759127,0.009964849,0.008266385
4157,1924_right.jpeg,0.98759115,0.009964878,0.008266389
4158,19241_left.jpeg,0.9875836,0.009963956,0.008270746
4159,19241_right.jpeg,0.9874627,0.00994342,0.0083441585
4160,19242_left.jpeg,0.03496449,0.80299455,0.21501982
4161,19242_right.jpeg,0.024671543,0.039034355,0.9543049
4162,19243_left.jpeg,0.9875909,0.009964811,0.008266604
4163,19243_right.jpeg,0.987591,0.009964727,0.008266534
4164,19244_left.jpeg,0.98758906,0.009966354,0.008266855
4165,19244_right.jpeg,0.98759115,0.009964878,0.008266393
4166,19245_left.jpeg,0.9875853,0.009969977,0.008266592
4167,19255_right.jpeg,0.9875666,0.009983241,0.008271102
4168,19258_left.jpeg,0.98759055,0.009965447,0.008266393
4169,19264_left.jpeg,0.98758066,0.00997656,0.008260149
4170,19265_right.jpeg,0.98750246,0.009942364,0.008334659
4171,19267_left.jpeg,0.9873746,0.010151036,0.00826897
4172,1927_left.jpeg,0.0344103,0.058241256,0.9076669
4173,19274_left.jpeg,0.025715888,0.105900936,0.8803564
4174,19276_left.jpeg,0.9492695,0.042343356,0.01002355
4175,19277_left.jpeg,0.9872317,0.010316194,0.008221889
4176,19286_left.jpeg,0.9875822,0.009972529,0.008266541
4177,19286_right.jpeg,0.98759115,0.009964835,0.008266409
4178,19290_left.jpeg,0.98758686,0.009968632,0.008266866
4179,19297_left.jpeg,0.9875903,0.009965545,0.008266382
4180,19297_right.jpeg,0.98759127,0.009964843,0.008266389
4181,19298_left.jpeg,0.98076147,0.016173186,0.0085837245
4182,193_left.jpeg,0.98759127,0.009964849,0.008266393
4183,193_right.jpeg,0.98759127,0.009964849,0.008266385
4184,1930_right.jpeg,0.02775861,0.7074472,0.33475345
4185,19305_left.jpeg,0.98759115,0.009964839,0.008266405
4186,19305_right.jpeg,0.98758185,0.009973904,0.008264896
4187,19307_right.jpeg,0.05279902,0.9350511,0.049291786
4188,1931_left.jpeg,0.98759127,0.009964839,0.008266409
4189,1931_right.jpeg,0.98717946,0.0096494015,0.008586195
4190,19310_right.jpeg,0.98759127,0.009964858,0.008266385
4191,19311_left.jpeg,0.987591,0.009964741,0.008266502
4192,19311_right.jpeg,0.9875866,0.009962581,0.008269682
4193,19315_right.jpeg,0.98384815,0.013045147,0.008868521
4194,19316_left.jpeg,0.02465786,0.038935322,0.9544101
4195,19316_right.jpeg,0.02465962,0.038936704,0.95440185
4196,19317_left.jpeg,0.987523,0.009927228,0.008314682
4197,19317_right.jpeg,0.9875882,0.0099641895,0.0082681095
4198,19323_right.jpeg,0.051910084,0.941721,0.046348013
4199,19332_right.jpeg,0.98756254,0.009980234,0.008277561
4200,19335_left.jpeg,0.9875802,0.009975081,0.008265756
4201,19335_right.jpeg,0.98757535,0.009978952,0.008267245
4202,19337_left.jpeg,0.98759127,0.009964849,0.008266385
4203,19337_right.jpeg,0.987591,0.009964708,0.008266541
4204,19338_right.jpeg,0.059085842,0.9334325,0.04647058
4205,19345_left.jpeg,0.98758507,0.00997058,0.008265568
4206,19345_right.jpeg,0.9875218,0.010031957,0.008250756
4207,19349_left.jpeg,0.98759127,0.009964843,0.008266393
4208,19349_right.jpeg,0.98759115,0.009964811,0.0082664285
4209,19351_right.jpeg,0.02468367,0.0389467,0.9543219
4210,19353_right.jpeg,0.9446687,0.051407207,0.009728632
4211,19354_right.jpeg,0.98221266,0.014349947,0.009343661
4212,19355_right.jpeg,0.9875894,0.009966156,0.008266441
4213,19359_left.jpeg,0.025746519,0.69156855,0.32815596
4214,19361_right.jpeg,0.037034716,0.79978603,0.20077255
4215,19363_left.jpeg,0.98759115,0.009964811,0.008266432
4216,19363_right.jpeg,0.98758274,0.009958829,0.00827285
4217,19365_right.jpeg,0.04238483,0.9288063,0.064803965
4218,19370_left.jpeg,0.98759127,0.009964849,0.008266385
4219,19370_right.jpeg,0.98759127,0.0099648535,0.008266385
4220,19371_left.jpeg,0.047434673,0.9450443,0.049346223
4221,19372_left.jpeg,0.9853674,0.011912125,0.008410623
4222,19382_left.jpeg,0.9875903,0.009964552,0.008267133
4223,19382_right.jpeg,0.98759127,0.009964849,0.008266385
4224,19383_left.jpeg,0.98759127,0.009964849,0.008266385
4225,19383_right.jpeg,0.98759127,0.009964839,0.008266398
4226,19386_left.jpeg,0.024659876,0.039077092,0.95425767
4227,19390_left.jpeg,0.9870868,0.010366601,0.008366968
4228,19393_right.jpeg,0.024667693,0.038993124,0.95432985
4229,19394_right.jpeg,0.03453908,0.9121343,0.09609728
4230,19395_left.jpeg,0.9850262,0.011367811,0.009290111
4231,19395_right.jpeg,0.9873962,0.009921297,0.008390949
4232,19397_left.jpeg,0.03668281,0.8555873,0.15566662
4233,19397_right.jpeg,0.044365477,0.9411334,0.058161143
4234,19398_left.jpeg,0.8675659,0.118827105,0.014249446
4235,19398_right.jpeg,0.98759127,0.009964839,0.008266401
4236,19403_right.jpeg,0.9870204,0.01049832,0.008176352
4237,19411_left.jpeg,0.98759115,0.009964895,0.008266401
4238,19411_right.jpeg,0.9875894,0.009965423,0.00826714
4239,19415_left.jpeg,0.9875825,0.009972351,0.008266534
4240,19415_right.jpeg,0.98759115,0.0099648675,0.008266398
4241,19420_right.jpeg,0.024758179,0.03962512,0.9536792
4242,19425_left.jpeg,0.9867446,0.0106819905,0.008268646
4243,19425_right.jpeg,0.98758453,0.009963551,0.008271195
4244,19427_left.jpeg,0.9837437,0.013363156,0.008505224
4245,19427_right.jpeg,0.98759115,0.009964943,0.008266393
4246,19430_left.jpeg,0.054243505,0.87063694,0.08169323
4247,19432_left.jpeg,0.9638053,0.029462347,0.011303432
4248,19437_left.jpeg,0.9776419,0.019020127,0.008376887
4249,19445_right.jpeg,0.023802677,0.047871724,0.9452088
4250,19446_left.jpeg,0.9875909,0.0099648675,0.008266519
4251,19446_right.jpeg,0.98747224,0.0100510875,0.008297804
4252,1945_left.jpeg,0.9875893,0.009966707,0.008266222
4253,1945_right.jpeg,0.98759115,0.009964923,0.008266362
4254,19450_left.jpeg,0.98749614,0.010051779,0.008265471
4255,19450_right.jpeg,0.9875789,0.00996897,0.008269881
4256,19455_left.jpeg,0.98593473,0.01103474,0.008596471
4257,19455_right.jpeg,0.9875404,0.010005387,0.008274677
4258,1946_left.jpeg,0.9875694,0.009982534,0.008266672
4259,19463_left.jpeg,0.987575,0.009976664,0.0082672695
4260,19463_right.jpeg,0.9875902,0.00996531,0.008266577
4261,19466_left.jpeg,0.98758173,0.009962971,0.008271716
4262,19466_right.jpeg,0.9875737,0.009982637,0.008258872
4263,19468_left.jpeg,0.024864877,0.04401835,0.94950557
4264,19468_right.jpeg,0.02465892,0.038936395,0.95440704
4265,19479_right.jpeg,0.04241055,0.94781816,0.05356951
4266,1948_right.jpeg,0.059953216,0.93414706,0.0396398
4267,19480_left.jpeg,0.042954337,0.91723955,0.07583292
4268,19496_right.jpeg,0.9873828,0.0101445075,0.008286828
4269,19497_left.jpeg,0.04195319,0.93557346,0.06551664
4270,19497_right.jpeg,0.024734966,0.42715803,0.57893676
4271,19501_left.jpeg,0.98759127,0.009964835,0.008266405
4272,19501_right.jpeg,0.9875901,0.009964487,0.008267093
4273,19502_left.jpeg,0.029180136,0.106702544,0.8796939
4274,19511_right.jpeg,0.9875894,0.0099667115,0.008265721
4275,19513_left.jpeg,0.98759127,0.0099648675,0.008266382
4276,19513_right.jpeg,0.98759127,0.0099648535,0.008266398
4277,19514_left.jpeg,0.98759115,0.009964961,0.008266378
4278,19514_right.jpeg,0.98759127,0.009964878,0.008266378
4279,19519_left.jpeg,0.98759127,0.009964858,0.008266398
4280,19519_right.jpeg,0.9875908,0.009964783,0.008266672
4281,19523_left.jpeg,0.9856694,0.011719026,0.008304539
4282,19524_left.jpeg,0.02505029,0.09364558,0.89492375
4283,19526_right.jpeg,0.028708566,0.45950532,0.5286121
4284,19528_left.jpeg,0.98759127,0.009964858,0.008266382
4285,19528_right.jpeg,0.98759055,0.009965517,0.008266252
4286,19530_left.jpeg,0.98759127,0.009964858,0.008266385
4287,19530_right.jpeg,0.98759127,0.009964849,0.008266385
4288,19532_right.jpeg,0.98752964,0.010019543,0.008263477
4289,19533_right.jpeg,0.02363898,0.22847018,0.8173456
4290,19534_right.jpeg,0.9875888,0.009966919,0.008266519
4291,19537_left.jpeg,0.022564715,0.08939042,0.92386466
4292,19539_left.jpeg,0.98759127,0.0099648675,0.008266382
4293,19540_left.jpeg,0.07780975,0.9031314,0.053547636
4294,19541_left.jpeg,0.98759115,0.009964801,0.008266441
4295,19541_right.jpeg,0.9875907,0.009964425,0.008266796
4296,19544_left.jpeg,0.98758197,0.009966241,0.008271504
4297,19544_right.jpeg,0.9875896,0.009965244,0.008267175
4298,19545_left.jpeg,0.98759127,0.0099648535,0.008266385
4299,19545_right.jpeg,0.98759127,0.009964839,0.008266393
4300,19546_left.jpeg,0.026167547,0.34410426,0.5991297
4301,19547_right.jpeg,0.35832998,0.6329254,0.017196758
4302,19548_right.jpeg,0.026055338,0.040193576,0.9482954
4303,19550_left.jpeg,0.98759127,0.009964849,0.008266398
4304,19550_right.jpeg,0.9875822,0.009971423,0.00826886
4305,19552_left.jpeg,0.03949691,0.90955997,0.09563584
4306,19554_left.jpeg,0.044920616,0.94223386,0.056082215
4307,19554_right.jpeg,0.9875903,0.009965447,0.008266526
4308,19560_right.jpeg,0.9875859,0.009965573,0.008270069
4309,19566_left.jpeg,0.0262219,0.06773428,0.9309779
4310,19567_left.jpeg,0.9875908,0.009964623,0.008266663
4311,1957_left.jpeg,0.98759043,0.009965536,0.008266261
4312,1957_right.jpeg,0.98759127,0.009964849,0.008266385
4313,19571_left.jpeg,0.98709804,0.010372384,0.00833762
4314,19571_right.jpeg,0.987591,0.009964773,0.00826651
4315,19577_left.jpeg,0.987591,0.009964966,0.008266459
4316,19577_right.jpeg,0.98759127,0.009964849,0.008266385
4317,19585_right.jpeg,0.041841738,0.9356177,0.06292519
4318,19587_left.jpeg,0.98754984,0.010005383,0.00826093
4319,19587_right.jpeg,0.98758125,0.009970853,0.008270179
4320,19595_left.jpeg,0.98759115,0.009964858,0.008266425
4321,19595_right.jpeg,0.98759127,0.0099648535,0.008266398
4322,19599_right.jpeg,0.03914234,0.92064947,0.083681524
4323,19602_left.jpeg,0.9206883,0.063194335,0.015162822
4324,19602_right.jpeg,0.986439,0.010779034,0.008649811
4325,19603_left.jpeg,0.98758465,0.009971277,0.008265049
4326,19605_left.jpeg,0.98759127,0.009964849,0.008266385
4327,19605_right.jpeg,0.9875908,0.009964633,0.008266663
4328,19606_right.jpeg,0.02514363,0.041038677,0.9516879
4329,19607_left.jpeg,0.026470657,0.043351606,0.946186
4330,19607_right.jpeg,0.027223283,0.09267396,0.89571375
4331,19610_right.jpeg,0.04341361,0.95028335,0.0508277
4332,19613_right.jpeg,0.03932392,0.7688295,0.15992859
4333,19615_left.jpeg,0.9875908,0.009964633,0.008266679
4334,19615_right.jpeg,0.9875844,0.009960023,0.008271524
4335,19616_left.jpeg,0.98756033,0.009994397,0.008264173
4336,19616_right.jpeg,0.987566,0.009985833,0.0082693575
4337,19618_left.jpeg,0.98759127,0.009964849,0.008266385
4338,19618_right.jpeg,0.98759127,0.009964858,0.008266389
4339,19619_left.jpeg,0.9875853,0.009970269,0.008265916
4340,19619_right.jpeg,0.98759115,0.009964849,0.008266425
4341,19622_left.jpeg,0.025021723,0.0499706,0.942255
4342,19622_right.jpeg,0.02439796,0.05279528,0.9400059
4343,19629_right.jpeg,0.025316073,0.053264033,0.9389225
4344,19631_left.jpeg,0.024676388,0.03896441,0.95433265
4345,19631_right.jpeg,0.025862576,0.056611016,0.93275136
4346,19633_left.jpeg,0.9875816,0.009972835,0.008267019
4347,19633_right.jpeg,0.9875896,0.009965474,0.008266886
4348,19634_right.jpeg,0.9872843,0.010139922,0.008409451
4349,19642_left.jpeg,0.022651378,0.13271235,0.85298115
4350,19642_right.jpeg,0.046466626,0.9471531,0.049290046
4351,19643_left.jpeg,0.98759127,0.009964843,0.008266389
4352,19643_right.jpeg,0.98759127,0.009964839,0.008266393
4353,19646_right.jpeg,0.042757314,0.8504826,0.10756777
4354,19648_right.jpeg,0.98759127,0.009964872,0.008266374
4355,19651_left.jpeg,0.039416287,0.9138159,0.077626616
4356,19651_right.jpeg,0.03543252,0.897712,0.10273885
4357,19652_left.jpeg,0.9387168,0.051063683,0.012629925
4358,19656_right.jpeg,0.024164766,0.34291524,0.6669829
4359,19657_left.jpeg,0.98759115,0.009964886,0.008266398
4360,19657_right.jpeg,0.9875901,0.009964143,0.0082672415
4361,19658_left.jpeg,0.98759127,0.0099648535,0.008266389
4362,19658_right.jpeg,0.98759127,0.009964849,0.008266385
4363,19659_right.jpeg,0.9875823,0.009972821,0.008266589
4364,19660_left.jpeg,0.9875909,0.009965045,0.008266409
4365,19664_left.jpeg,0.024738532,0.039031986,0.95413107
4366,19664_right.jpeg,0.9360837,0.060615815,0.008399742
4367,19665_left.jpeg,0.024660623,0.038931917,0.95440805
4368,19665_right.jpeg,0.024663463,0.038931936,0.9544016
4369,19672_left.jpeg,0.9875893,0.00996681,0.008265998
4370,19672_right.jpeg,0.9875909,0.009965154,0.008266354
4371,19674_right.jpeg,0.9875854,0.009969159,0.008266976
4372,19676_left.jpeg,0.9651158,0.028566571,0.011659289
4373,19676_right.jpeg,0.98759127,0.009964849,0.008266385
4374,19678_left.jpeg,0.9875901,0.009966223,0.008265608
4375,19678_right.jpeg,0.9875909,0.009965074,0.008266323
4376,19679_right.jpeg,0.04331138,0.94994855,0.051168278
4377,1968_left.jpeg,0.9872952,0.010234676,0.008200632
4378,19682_left.jpeg,0.98759127,0.009964849,0.008266385
4379,19682_right.jpeg,0.9875888,0.009963037,0.008268211
4380,19683_left.jpeg,0.98759115,0.009964923,0.0082663465
4381,19683_right.jpeg,0.98759055,0.009964613,0.008266839
4382,19686_left.jpeg,0.053644463,0.92399764,0.059342552
4383,1969_right.jpeg,0.025033602,0.039144445,0.95326585
4384,19690_left.jpeg,0.0438666,0.94922996,0.051240534
4385,19698_left.jpeg,0.024446819,0.042834643,0.9504064
4386,1970_right.jpeg,0.9875553,0.009996294,0.008262845
4387,19705_left.jpeg,0.025428548,0.30956006,0.66573477
4388,19705_right.jpeg,0.043733068,0.94926924,0.05137294
4389,19706_left.jpeg,0.9875091,0.010045576,0.008250541
4390,19706_right.jpeg,0.98759055,0.009965154,0.008266495
4391,19708_left.jpeg,0.025847133,0.09487713,0.89239407
4392,19714_left.jpeg,0.020009145,0.43431297,0.61183065
4393,19715_left.jpeg,0.98759127,0.009964849,0.008266385
4394,19715_right.jpeg,0.98759127,0.009964843,0.008266401
4395,19718_left.jpeg,0.9875888,0.009967549,0.008264904
4396,19718_right.jpeg,0.9875908,0.009964557,0.00826671
4397,19719_left.jpeg,0.9805108,0.015469965,0.009828956
4398,19719_right.jpeg,0.9834224,0.01348042,0.008883187
4399,19720_left.jpeg,0.9460311,0.012903008,0.029008219
4400,19723_right.jpeg,0.98702514,0.010260992,0.008510856
4401,19724_left.jpeg,0.040460173,0.94601506,0.057848506
4402,19724_right.jpeg,0.98759127,0.009964858,0.008266382
4403,19725_left.jpeg,0.9873351,0.010180502,0.008300438
4404,19725_right.jpeg,0.9875547,0.0099968035,0.008268904
4405,19731_right.jpeg,0.9871466,0.010312646,0.008359248
4406,19733_left.jpeg,0.9875894,0.009966721,0.008266092
4407,19733_right.jpeg,0.9875903,0.009965625,0.008266342
4408,19738_left.jpeg,0.98759043,0.009965667,0.00826621
4409,19738_right.jpeg,0.98758566,0.009970787,0.008263646
4410,19741_left.jpeg,0.03505071,0.9242823,0.0872292
4411,19742_left.jpeg,0.987588,0.009967874,0.008266076
4412,19742_right.jpeg,0.9875652,0.009986889,0.008266792
4413,19744_left.jpeg,0.98744655,0.010069447,0.008291258
4414,19746_right.jpeg,0.98759115,0.009964878,0.008266398
4415,19747_right.jpeg,0.024695732,0.038981162,0.9543049
4416,1975_left.jpeg,0.98759115,0.009964943,0.00826637
4417,1975_right.jpeg,0.98759055,0.009965192,0.008266499
4418,19750_left.jpeg,0.9875909,0.009964655,0.008266612
